央视频道,#genre#
CCTV-1 综合,http://118.24.227.124/tv.live.cbnbn.cn/__cl/cg:live/__c/cctv1HD/__op/default/__f/index.m3u8
CCTV-1 综合,http://live.cooltv.top/tv/aishang.php?id=cctv1hd
CCTV-1 综合,https://live.v1.mk/aishang/cctv1hd
CCTV-1 综合,http://bytedance.live.cqccn.com/__cl/cg:live/__c/cctv1HD/__op/default/__f//index.m3u8
CCTV-1 综合,https://cctvwbndks.v.kcdnvip.com/cctvwbnd/cctv1_2/index.m3u8
CCTV-1 综合,http://1.189.99.196/hlsmgsplive.miguvideo.com/wd_r2/cctv/cctv1hd/600/index.m3u8?&encrypt=
CCTV-1 综合,http://live.cooltv.top/tv/aishang.php?id=cctv1
CCTV-1 综合,http://39.134.67.108/PLTV/88888888/224/3221225816/1.m3u8
CCTV-1 综合,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226231/index.m3u8
CCTV-1 综合,http://39.134.115.221:8080/PLTV/88888910/224/3221225630/index.m3u8
CCTV-1 综合,http://39.134.115.221:8080/PLTV/88888910/224/3221225642/index.m3u8
CCTV-1 综合,http://39.134.115.221:8080/PLTV/88888910/224/3221225762/index.m3u8
CCTV-2 财经,http://live.cooltv.top/tv/aishang.php?id=cctv2hd
CCTV-2 财经,https://live.v1.mk/aishang/cctv2hd
CCTV-2 财经,http://bytedance.live.cqccn.com/__cl/cg:live/__c/cctv2HD/__op/default/__f//index.m3u8
CCTV-2 财经,http://cctvwbndks.v.kcdnvip.com/cctvwbnd/cctv2_2/index.m3u8
CCTV-2 财经,http://1.189.99.196/hlsmgsplive.miguvideo.com/wd_r2/cctv/cctv2hd/600/index.m3u8?&encrypt=
CCTV-2 财经,http://live.cooltv.top/tv/aishang.php?id=cctv2
CCTV-2 财经,http://39.134.67.108/PLTV/88888888/224/3221225599/1.m3u8
CCTV-2 财经,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226195/index.m3u8
CCTV-2 财经,http://39.134.115.221:8080/PLTV/88888910/224/3221225619/index.m3u8
CCTV-2 财经,http://39.134.115.221:8080/PLTV/88888910/224/3221225643/index.m3u8
CCTV-3 综艺,http://118.24.227.124/tv.live.cbnbn.cn/__cl/cg:live/__c/cctv3HD/__op/default/__f/index.m3u8
CCTV-3 综艺,http://live.cooltv.top/tv/aishang.php?id=cctv3hd
CCTV-3 综艺,https://live.v1.mk/aishang/cctv3hd
CCTV-3 综艺,http://bytedance.live.cqccn.com/__cl/cg:live/__c/cctv3HD/__op/default/__f//index.m3u8
CCTV-3 综艺,http://1.189.99.196/hlsmgsplive.miguvideo.com/wd_r2/2018/ocn/cctv3hd/1000/index.m3u8?&encrypt=
CCTV-3 综艺,http://live.cooltv.top/tv/aishang.php?id=cctv3
CCTV-3 综艺,http://39.134.67.108/PLTV/88888888/224/3221225799/1.m3u8
CCTV-3 综艺,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226397/index.m3u8
CCTV-3 综艺,http://39.134.115.221:8080/PLTV/88888910/224/3221225634/index.m3u8
CCTV-3 综艺,http://39.134.115.221:8080/PLTV/88888910/224/3221225647/index.m3u8
CCTV-4 中文国际,http://118.24.227.124/tv.live.cbnbn.cn/__cl/cg:live/__c/cctv4HD/__op/default/__f/index.m3u8
CCTV-4 中文国际,http://live.cooltv.top/tv/aishang.php?id=cctv4hd
CCTV-4 中文国际,https://live.v1.mk/aishang/cctv4hd
CCTV-4 中文国际,http://bytedance.live.cqccn.com/__cl/cg:live/__c/cctv4HD/__op/default/__f//index.m3u8
CCTV-4 中文国际,http://1.189.99.196/hlsmgsplive.miguvideo.com/wd_r2/cctv/cctv4hd/600/index.m3u8?&encrypt=
CCTV-4 中文国际,http://live.cooltv.top/tv/aishang.php?id=cctv4
CCTV-4 中文国际,http://39.134.67.108/PLTV/88888888/224/3221225797/1.m3u8
CCTV-4 中文国际,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226191/index.m3u8
CCTV-4 中文国际,http://39.134.115.221:8080/PLTV/88888910/224/3221225621/index.m3u8
CCTV-4 中文国际,http://39.135.138.58:18890/PLTV/88888888/224/3221225621/index.m3u8
CCTV-4 中文国际,http://121.51.249.6/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel4/index.m3u8
CCTV-4K,http://118.24.227.124/tv.live.cbnbn.cn/__cl/cg:live/__c/CCTV4K/__op/default/__f/index.m3u8
CCTV-5 体育,http://118.24.227.124/tv.live.cbnbn.cn/__cl/cg:live/__c/cctv5HD/__op/default/__f/index.m3u8
CCTV-5 体育,http://live.cooltv.top/tv/aishang.php?id=cctv5hd
CCTV-5 体育,https://live.v1.mk/aishang/cctv5hd
CCTV-5 体育,http://bytedance.live.cqccn.com/__cl/cg:live/__c/cctv5HD/__op/default/__f//index.m3u8
CCTV-5 体育,https://cctvwbndks.v.kcdnvip.com/cctvwbnd/cctv5_2/index.m3u8
CCTV-5 体育,http://1.189.99.196/hlsmgsplive.miguvideo.com/wd_r2/cctv/cctv5hdnew/600/index.m3u8?&encrypt=
CCTV-5 体育,http://live.cooltv.top/tv/aishang.php?id=cctv5
CCTV-5 体育,http://39.134.67.108/PLTV/88888888/224/3221225818/1.m3u8
CCTV-5 体育,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226395/index.m3u8
CCTV-5 体育,http://39.134.115.221:8080/PLTV/88888910/224/3221225633/index.m3u8
CCTV-5+ 体育赛事,http://live.cooltv.top/tv/aishang.php?id=cctv5p
CCTV-5+ 体育赛事,https://live.v1.mk/aishang/cctv5p
CCTV-5+ 体育赛事,http://bytedance.live.cqccn.com/__cl/cg:live/__c/cctv5SportHD/__op/default/__f//index.m3u8
CCTV-5+ 体育赛事,http://1.189.99.196/hlsmgsplive.miguvideo.com/wd_r2/cctv/cctv5hdplusnew/600/index.m3u8?&encrypt=
CCTV-5+ 体育赛事,http://39.134.67.108/PLTV/88888888/224/3221225507/1.m3u8
CCTV-5+ 体育赛事,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226221/index.m3u8
CCTV-5+ 体育赛事,http://39.134.115.221:8080/PLTV/88888910/224/3221225649/index.m3u8
CCTV-5+ 体育赛事,http://39.134.115.221:8080/PLTV/88888910/224/3221225706/index.m3u8
